,Scholl,Free education,Age,Class,District,Sex,Direction of education
10804,1,1,9,3,2,female,Artistic
10805,1,1,10,4,12,female,Artistic
10806,1,1,10,4,6,female,Artistic
10807,1,1,10,4,5,female,Artistic
10808,1,1,10,4,5,female,Artistic
10809,1,1,10,4,6,female,Tourism
10810,1,1,10,4,6,female,Artistic
10811,1,1,10,4,6,female,Technical
10812,1,1,10,5,6,female,Artistic
10813,1,1,10,4,2,male,Natural science
10814,1,1,10,4,2,male,Socio-pedagogical
10815,1,1,10,4,2,male,Natural science
10816,1,1,10,4,10,male,Technical
10817,1,1,10,4,8,male,Sports
10818,1,1,10,4,3,female,Artistic
10819,1,1,11,4,10,male,Tourism
10820,1,1,10,4,2,female,Natural science
10821,1,1,10,4,2,female,Socio-pedagogical
10822,1,1,10,4,2,female,Natural science
10823,1,1,10,4,2,female,Sports
10824,1,1,10,4,6,male,Technical
10825,1,1,10,4,3,male,Artistic
10826,1,1,10,4,3,male,Artistic
10827,1,1,10,3,3,female,Sports
10828,1,1,10,4,3,female,Artistic
10829,1,1,10,4,11,male,Artistic
10830,1,1,10,4,2,female,Artistic
10831,1,1,10,4,2,female,Socio-pedagogical
10832,1,1,10,4,2,female,Tourism
10833,1,1,10,4,5,female,Technical
10834,1,1,10,4,11,female,Artistic
10835,1,1,10,4,14,male,Technical
10836,1,1,10,4,4,female,Sports
10837,1,1,10,4,6,male,Sports
10838,1,1,10,4,2,male,Natural science
10839,1,1,10,4,3,male,Technical
10840,1,1,10,4,3,male,Technical
10841,1,1,10,4,10,female,Artistic
10842,1,1,10,4,12,female,Technical
10843,1,1,10,4,3,male,Technical
10844,1,1,10,5,6,male,Technical
10845,1,1,10,4,10,male,Sports
10846,2,1,10,3,6,male,Sports
10847,1,1,10,4,3,male,Technical
10848,1,1,10,5,2,female,Natural science
10849,1,1,10,5,2,female,Natural science
10850,1,1,10,4,4,female,Artistic
10851,1,1,10,4,2,female,Natural science
10852,1,0,4,4,2,female,Natural science
10853,1,1,10,5,6,male,Tourism
10854,1,1,10,4,4,male,Technical
10855,1,1,10,4,6,male,Sports
10856,1,1,10,4,13,female,Artistic
10857,1,1,10,3,6,male,Sports
10858,1,1,10,3,6,male,Artistic
10859,1,0,10,3,6,male,Sports
10860,1,1,10,5,2,male,Technical
10861,2,1,10,5,6,male,Sports
10862,1,1,10,4,10,male,Natural science
10863,1,1,10,5,2,female,Natural science
10864,1,1,10,4,1,female,Socio-pedagogical
10865,2,1,10,5,6,male,Natural science
10866,1,1,10,4,1,female,Natural science
10867,1,1,10,4,6,male,Artistic
10868,1,1,9,5,6,male,Artistic
10869,1,1,10,5,6,male,Sports
10870,1,1,10,4,6,female,Sports
10871,1,1,10,4,7,male,Natural science
10872,1,1,10,4,7,male,Natural science
10873,2,1,10,4,4,female,Artistic
10874,1,1,10,4,6,female,Artistic
10875,1,1,10,4,14,male,Sports
10876,1,0,10,4,6,female,Natural science
10877,1,1,11,4,1,male,Artistic
10878,1,1,10,5,6,female,Sports
10879,1,1,10,4,7,male,Natural science
10880,1,1,10,5,1,female,Socio-pedagogical
10881,1,1,10,6,7,male,Technical
10882,1,1,10,4,3,male,Artistic
10883,1,1,10,4,1,female,Artistic
10884,1,1,10,4,1,female,Artistic
10885,1,1,10,4,2,female,Natural science
10886,1,1,10,4,3,male,Technical
10887,1,1,10,4,6,male,Technical
10888,1,1,10,5,3,male,Sports
10889,1,1,10,4,7,female,Natural science
10890,1,1,10,4,10,male,Natural science
10891,1,1,10,4,4,male,Artistic
10892,1,1,10,4,4,male,Artistic
10893,1,1,10,4,2,female,Natural science
10894,1,1,10,4,2,female,Natural science
10895,1,1,16,9,13,male,Technical
10896,1,1,10,4,13,male,Artistic
10897,1,1,10,4,2,female,Artistic
10898,1,1,10,4,6,male,Sports
10899,1,1,10,4,6,female,Sports
10900,1,1,10,4,6,female,Sports
10901,1,1,10,4,5,female,Natural science
10902,1,1,10,4,6,female,Sports
10903,1,1,10,4,6,male,Technical
10904,1,1,10,4,6,male,Technical
10905,1,1,10,5,5,female,Artistic
10906,1,1,10,4,6,male,Technical
10907,1,0,10,4,5,male,Artistic
10908,1,1,10,4,3,male,Artistic
10909,1,1,10,4,3,male,Artistic
10910,1,1,10,4,3,male,Sports
10911,1,1,11,6,2,male,Artistic
10912,1,1,10,4,10,female,Sports
10913,1,1,10,4,5,male,Natural science
10914,1,1,10,4,2,female,Sports
10915,1,1,10,4,13,male,Artistic
10916,1,1,10,4,5,male,Sports
10917,1,1,10,4,13,male,Tourism
10918,1,1,10,5,13,male,Sports
10919,1,1,10,4,10,male,Sports
10920,1,1,10,4,5,female,Sports
10921,1,1,10,4,5,male,Sports
10922,1,1,10,4,13,male,Natural science
10923,1,1,10,4,13,male,Natural science
10924,1,1,10,4,2,female,Natural science
10925,1,1,10,4,2,female,Natural science
10926,1,1,10,4,2,female,Tourism
10927,1,1,10,4,6,female,Technical
10928,1,1,10,4,5,male,Technical
10929,1,1,10,4,6,female,Technical
10930,1,1,10,4,10,male,Technical
10931,1,1,10,4,6,male,Artistic
10932,1,1,10,4,5,female,Artistic
10933,1,1,10,4,3,female,Artistic
10934,1,1,10,4,6,female,Sports
10935,1,1,9,4,3,male,Artistic
10936,1,1,10,4,11,female,Sports
10937,1,1,10,4,1,male,Sports
10938,1,1,10,5,9,male,Sports
10939,1,1,10,4,3,female,Sports
10940,1,1,10,4,14,male,Socio-pedagogical
10941,1,1,10,4,13,female,Natural science
10942,1,1,10,4,14,male,Tourism
10943,1,1,10,5,5,male,Technical
10944,1,1,10,4,6,male,Technical
10945,1,1,10,4,6,male,Sports
10946,1,1,10,4,8,male,Tourism
10947,1,1,10,4,1,male,Sports
10948,1,1,10,5,5,female,Natural science
10949,1,1,10,4,2,male,Natural science
10950,1,1,10,6,6,male,Technical
10951,1,1,10,4,2,male,Technical
10952,1,1,9,3,2,male,Technical
10953,1,1,10,4,6,male,Sports
10954,1,1,10,4,7,female,Sports
10955,1,1,10,4,16,male,Sports
10956,1,1,10,4,4,male,Sports
10957,1,1,10,4,7,male,Sports
10958,1,1,10,4,6,female,Sports
10959,1,1,10,3,6,female,Sports
10960,1,1,10,4,4,male,Natural science
10961,1,1,10,4,16,male,Socio-pedagogical
10962,1,1,10,4,6,female,Artistic
10963,1,1,10,4,11,female,Artistic
10964,1,1,10,4,2,female,Artistic
10965,1,1,10,4,10,female,Sports
10966,1,1,10,4,8,female,Sports
10967,1,1,10,5,3,male,Natural science
10968,1,1,10,4,10,female,Natural science
10969,1,1,10,4,10,female,Natural science
10970,1,1,10,4,10,female,Natural science
10971,1,0,10,4,3,female,Artistic
10972,1,1,10,4,3,female,Artistic
10973,1,1,10,4,3,female,Artistic
10974,1,1,10,4,6,female,Artistic
10975,1,1,10,4,3,female,Artistic
10976,1,0,10,5,8,female,Natural science
10977,1,1,10,4,10,female,Sports
10978,1,1,10,4,6,male,Sports
10979,1,1,10,4,2,female,Sports
10980,1,1,10,4,6,male,Natural science
10981,1,1,10,4,3,female,Artistic
10982,1,1,10,4,8,female,Artistic
10983,1,1,10,4,6,female,Artistic
10984,1,1,10,4,6,female,Artistic
10985,1,1,10,4,6,female,Artistic
10986,1,1,10,4,7,male,Sports
10987,1,1,10,5,11,female,Socio-pedagogical
10988,1,1,10,4,5,male,Technical
10989,1,1,10,4,11,female,Artistic
10990,1,1,10,4,11,male,Sports
10991,1,1,10,4,14,male,Sports
10992,1,1,10,5,5,male,Sports
10993,1,1,10,5,5,male,Socio-pedagogical
10994,1,1,10,4,6,male,Socio-pedagogical
10995,1,1,10,5,5,male,Sports
10996,1,1,10,4,4,male,Artistic
10997,1,1,10,4,4,male,Sports
10998,1,1,10,4,1,male,Sports
10999,1,1,10,4,7,male,Technical
11000,1,1,10,4,7,male,Technical
11001,1,1,10,4,7,male,Technical
11002,1,1,10,3,13,male,Natural science
11003,1,1,10,4,10,female,Natural science
11004,1,1,10,4,6,male,Technical
11005,1,1,10,4,1,female,Socio-pedagogical
11006,1,1,10,5,13,female,Artistic
11007,1,1,10,4,1,male,Technical
11008,1,1,10,4,6,female,Artistic
11009,1,1,10,4,5,female,Artistic
11010,1,1,9,4,2,female,Sports
11011,1,1,10,4,2,male,Artistic
11012,1,1,10,4,2,male,Artistic
11013,1,1,10,4,2,male,Technical
11014,1,1,10,4,5,female,Sports
11015,1,1,10,5,5,female,Artistic
11016,1,1,10,5,5,female,Tourism
11017,1,1,10,5,3,female,Artistic
11018,1,1,10,4,6,female,Artistic
11019,1,1,10,4,6,female,Artistic
11020,1,1,10,5,3,female,Artistic
11021,1,1,10,4,3,female,Artistic
11022,1,1,10,4,7,male,Sports
11023,1,1,10,5,5,female,Sports
11024,1,1,10,4,5,male,Sports
11025,1,1,10,4,6,female,Natural science
11026,1,1,10,4,7,male,Artistic
11027,1,1,10,4,10,female,Artistic
11028,1,1,10,4,10,female,Artistic
11029,1,1,10,4,3,male,Sports
11030,1,1,10,4,10,female,Sports
11031,1,1,10,4,10,male,Socio-pedagogical
11032,1,1,10,4,10,female,Sports
11033,1,1,10,4,2,male,Technical
11034,1,1,10,4,11,female,Tourism
11035,1,1,10,5,1,male,Technical
11036,1,1,10,4,14,male,Artistic
11037,1,1,16,10,13,male,Technical
11038,1,1,10,4,3,male,Sports
11039,1,1,10,5,14,male,Natural science
11040,1,1,10,5,5,female,Artistic
11041,1,1,10,4,2,female,Sports
11042,1,1,10,3,9,male,Artistic
11043,1,1,10,4,6,female,Sports
11044,1,1,10,4,14,male,Technical
11045,1,1,10,4,8,male,Artistic
11046,1,1,10,4,8,male,Artistic
11047,1,1,10,4,8,male,Artistic
11048,1,1,9,3,8,male,Artistic
11049,1,1,10,4,6,male,Sports
11050,1,1,10,4,6,male,Sports
11051,1,1,10,4,5,female,Natural science
11052,1,1,10,4,14,male,Socio-pedagogical
11053,1,1,10,4,7,female,Tourism
11054,1,1,10,4,14,male,Artistic
11055,1,0,10,4,14,male,Artistic
11056,1,0,10,4,14,male,Artistic
11057,1,1,10,4,7,female,Sports
11058,1,0,10,4,14,female,Artistic
11059,1,1,10,4,2,female,Artistic
11060,1,1,10,4,2,female,Artistic
11061,1,1,10,4,2,female,Artistic
11062,1,1,10,4,2,female,Artistic
11063,1,1,10,4,2,female,Artistic
11064,1,1,10,4,5,female,Sports
11065,1,1,10,4,5,female,Tourism
11066,1,1,10,4,7,male,Technical
11067,1,1,10,4,7,male,Sports
11068,1,1,10,4,3,male,Sports
11069,1,1,10,4,5,female,Natural science
11070,1,1,10,4,5,female,Natural science
11071,1,1,10,4,5,female,Natural science
11072,1,1,10,4,13,male,Natural science
11073,1,1,10,4,3,male,Natural science
11074,1,1,10,4,8,female,Natural science
11075,1,1,10,4,3,male,Natural science
11076,1,1,10,4,3,male,Technical
11077,1,1,10,4,3,male,Artistic
11078,1,1,10,4,2,male,Artistic
11079,1,0,10,4,12,female,Artistic
11080,1,1,10,4,9,male,Natural science
11081,1,1,10,4,3,male,Artistic
11082,1,1,10,4,3,male,Artistic
11083,1,1,10,4,3,male,Artistic
11084,1,1,10,4,3,male,Artistic
11085,1,1,10,4,3,male,Artistic
11086,1,1,10,4,6,male,Tourism
11087,1,0,10,5,13,female,Natural science
11088,1,1,10,4,14,female,Artistic
11089,2,0,10,4,14,female,Artistic
11090,1,1,10,4,4,female,Artistic
11091,1,1,10,4,5,male,Natural science
11092,1,1,10,4,7,male,Natural science
11093,1,1,10,4,16,male,Sports
11094,1,1,10,4,13,male,Sports
11095,1,1,10,4,2,female,Natural science
11096,1,1,10,4,2,female,Natural science
11097,1,1,10,4,2,female,Natural science
11098,1,1,10,4,7,female,Socio-pedagogical
11099,1,1,10,4,11,male,Technical
11100,1,1,10,4,2,male,Artistic
11101,1,1,11,5,10,male,Technical
11102,1,1,10,4,3,male,Technical
11103,1,1,10,8,10,female,Sports
11104,1,1,10,4,2,male,Natural science
11105,1,1,10,4,2,female,Technical
11106,1,0,10,4,10,female,Artistic
11107,1,1,10,4,9,male,Technical
11108,1,1,10,4,4,male,Technical
11109,1,1,10,4,6,male,Sports
11110,1,1,10,4,2,male,Natural science
11111,1,1,10,4,2,male,Natural science
11112,1,0,10,4,9,male,Technical
11113,1,1,10,4,6,male,Sports
11114,1,1,10,4,6,male,Sports
11115,1,1,10,5,17,male,Natural science
11116,1,1,10,4,17,male,Natural science
11117,1,1,10,4,17,male,Natural science
11118,1,1,10,4,6,male,Sports
11119,1,1,10,4,6,female,Sports
11120,1,1,10,4,6,male,Technical
11121,1,1,10,4,6,female,Artistic
11122,1,1,10,4,6,female,Sports
11123,1,0,10,4,6,female,Artistic
11124,1,1,10,4,10,male,Sports
11125,1,1,10,4,6,male,Sports
11126,1,1,10,4,14,male,Artistic
11127,1,1,10,4,2,female,Artistic
11128,1,1,9,4,5,female,Artistic
11129,1,1,10,4,2,female,Artistic
11130,1,1,10,4,14,male,Artistic
11131,1,1,9,4,5,female,Artistic
11132,1,0,10,4,11,male,Artistic
11133,1,1,10,4,14,male,Sports
11134,1,1,10,4,6,male,Sports
11135,1,1,10,4,2,female,Sports
11136,1,1,10,4,14,male,Natural science
11137,2,1,10,4,5,female,Natural science
11138,1,1,10,4,5,female,Technical
11139,1,1,10,4,14,male,Technical
11140,1,1,10,4,8,male,Sports
11141,1,1,8,2,1,male,Technical
11142,1,1,10,4,10,female,Natural science
11143,1,1,10,4,3,male,Sports
11144,1,1,10,4,12,female,Sports
11145,1,1,10,4,11,female,Artistic
11146,1,1,10,4,6,male,Sports
11147,1,0,10,4,7,male,Sports
11148,2,1,10,3,8,female,Sports
11149,1,1,10,4,6,male,Sports
11150,1,1,10,3,6,male,Sports
11151,1,1,10,4,3,male,Technical
11152,1,1,10,5,8,female,Sports
11153,1,1,10,4,3,male,Sports
11154,1,1,10,4,6,female,Sports
11155,1,1,10,4,6,male,Sports
11156,1,1,10,4,6,female,Sports
11157,1,1,10,4,3,male,Natural science
11158,1,1,10,4,2,male,Technical
11159,1,0,10,5,6,female,Artistic
11160,1,1,10,5,6,female,Sports
11161,1,1,10,4,6,female,Sports
11162,1,1,10,5,6,female,Sports
11163,1,1,10,4,6,female,Technical
11164,1,0,10,4,3,female,Natural science
11165,1,1,10,4,3,female,Sports
11166,1,1,10,4,13,male,Artistic
11167,1,1,10,4,3,female,Technical
11168,1,1,10,4,7,male,Sports
11169,1,1,10,4,7,male,Technical
11170,1,1,10,4,7,female,Natural science
11171,1,1,10,4,7,male,Sports
11172,1,1,10,3,7,female,Natural science
11173,1,1,10,4,6,male,Technical
11174,1,1,10,4,7,male,Sports
11175,1,1,10,5,13,male,Natural science
11176,1,1,10,4,3,female,Artistic
11177,1,1,10,4,7,male,Technical
11178,1,1,10,4,7,male,Technical
11179,1,0,10,4,3,female,Artistic
11180,1,1,10,4,3,female,Artistic
11181,1,1,10,4,3,female,Artistic
11182,1,1,12,6,12,male,Artistic
11183,1,1,10,4,6,male,Sports
11184,1,1,10,4,6,male,Technical
11185,1,0,10,4,6,male,Natural science
11186,1,1,10,4,6,male,Tourism
11187,1,1,10,4,13,male,Natural science
11188,1,1,10,4,1,male,Artistic
11189,1,1,10,4,1,male,Artistic
11190,1,1,10,4,1,male,Artistic
11191,2,1,10,4,7,male,Technical
11192,2,1,10,4,7,male,Technical
11193,1,1,10,4,12,male,Natural science
11194,1,1,10,4,10,male,Natural science
11195,1,1,10,4,2,male,Sports
11196,1,1,10,4,2,male,Artistic
11197,1,1,10,4,2,male,Sports
11198,1,1,10,4,6,male,Technical
11199,2,1,10,4,6,male,Technical
11200,1,1,10,4,5,male,Technical
11201,1,1,10,4,5,male,Technical
11202,1,1,10,4,16,male,Artistic
11203,1,1,10,4,16,male,Artistic
11204,1,1,10,4,10,male,Sports
11205,1,1,10,4,6,female,Sports
11206,1,1,10,4,2,male,Natural science
11207,1,1,10,4,16,male,Technical
11208,1,1,10,4,16,male,Technical
11209,1,1,10,4,10,male,Technical
11210,1,1,12,6,13,female,Artistic
11211,1,1,10,4,6,male,Sports
11212,1,1,10,3,2,male,Natural science
11213,1,1,12,6,13,female,Artistic
11214,1,1,10,3,2,male,Natural science
11215,1,1,10,3,2,male,Natural science
11216,1,1,10,4,3,male,Natural science
11217,1,1,10,4,11,male,Artistic
11218,1,1,10,4,11,male,Artistic
11219,1,1,10,4,8,male,Sports
11220,1,1,10,4,1,male,Natural science
11221,1,1,10,4,5,female,Natural science
11222,1,1,10,4,11,female,Artistic
11223,1,1,10,4,2,female,Artistic
11224,1,1,10,4,2,female,Artistic
11225,1,1,10,3,2,female,Artistic
11226,1,1,14,8,11,male,Artistic
11227,1,1,9,4,2,male,Artistic
11228,1,1,10,5,6,female,Technical
11229,1,1,10,4,13,male,Natural science
11230,1,1,10,4,13,male,Natural science
11231,1,1,10,4,13,male,Natural science
11232,1,1,10,4,6,male,Technical
11233,1,1,10,4,6,male,Technical
11234,1,1,10,4,6,male,Technical
11235,1,1,10,4,3,male,Artistic
11236,2,1,10,4,2,male,Artistic
11237,1,1,10,4,8,male,Artistic
11238,1,1,10,4,2,male,Sports
11239,1,1,10,4,5,male,Sports
11240,2,1,10,4,2,male,Sports
11241,1,1,10,4,7,female,Natural science
11242,1,1,10,4,5,male,Natural science
11243,1,1,10,5,6,male,Artistic
11244,1,1,10,4,3,female,Natural science
11245,1,1,10,4,6,male,Technical
11246,1,1,10,4,6,female,Artistic
11247,1,1,10,4,6,male,Sports
11248,1,1,10,4,14,female,Natural science
11249,1,1,10,4,6,male,Sports
11250,1,1,10,4,6,male,Natural science
11251,1,1,10,4,2,female,Natural science
11252,1,1,10,4,3,female,Artistic
11253,1,1,10,5,10,male,Artistic
11254,1,1,10,5,10,male,Artistic
11255,1,1,10,4,10,male,Artistic
11256,1,1,10,4,10,male,Artistic
11257,1,1,10,4,10,male,Sports
11258,1,1,10,4,5,female,Artistic
11259,1,1,10,4,5,male,Natural science
11260,1,0,10,4,8,female,Natural science
11261,1,1,10,4,11,female,Artistic
11262,1,1,10,4,2,male,Technical
11263,1,1,10,4,4,female,Natural science
11264,1,1,10,4,4,female,Artistic
11265,1,1,10,4,3,female,Artistic
11266,1,1,10,4,6,male,Technical
11267,2,1,10,4,10,female,Natural science
11268,2,1,10,4,10,female,Natural science
11269,1,1,10,4,5,male,Sports
11270,1,1,10,4,13,female,Natural science
11271,1,1,10,4,13,female,Natural science
11272,1,1,9,3,7,male,Technical
11273,1,1,10,4,3,female,Artistic
11274,1,1,12,4,3,female,Artistic
11275,1,1,10,4,9,female,Technical
11276,1,1,10,4,2,female,Artistic
11277,1,1,10,4,2,female,Artistic
11278,1,1,10,4,6,male,Artistic
11279,1,1,10,4,6,male,Artistic
11280,1,1,10,4,2,male,Artistic
11281,1,1,10,4,2,female,Artistic
11282,1,1,10,4,5,male,Sports
11283,1,1,10,4,6,male,Sports
11284,1,1,10,4,6,male,Sports
11285,1,1,10,4,2,female,Socio-pedagogical
11286,1,1,10,4,6,male,Sports
11287,1,1,10,4,2,male,Artistic
11288,1,1,10,4,2,female,Artistic
11289,1,1,10,4,8,male,Sports
11290,1,1,10,4,8,male,Sports
11291,1,1,10,4,5,female,Artistic
11292,1,1,10,4,8,male,Artistic
11293,1,1,10,4,8,male,Artistic
11294,1,1,10,4,8,male,Sports
11295,1,1,10,4,5,male,Sports
11296,1,1,10,4,6,male,Technical
11297,1,1,10,5,1,female,Artistic
11298,1,1,10,4,2,male,Natural science
11299,1,1,10,4,10,male,Artistic
11300,1,1,10,5,6,female,Natural science
11301,1,1,10,4,6,male,Natural science
11302,1,1,10,4,6,male,Technical
11303,1,1,10,4,1,male,Technical
11304,1,1,10,4,6,male,Artistic
11305,1,1,10,4,6,female,Artistic
11306,1,1,10,4,6,female,Artistic
11307,1,1,10,4,6,male,Artistic
11308,1,1,10,4,6,male,Artistic
11309,1,1,10,3,6,male,Artistic
11310,1,1,10,4,14,male,Sports
11311,1,1,10,4,6,male,Sports
11312,1,1,10,4,14,male,Technical
11313,1,1,10,4,6,female,Natural science
11314,1,1,10,4,2,male,Natural science
11315,1,1,10,4,7,female,Natural science
11316,1,1,10,4,2,male,Natural science
11317,1,1,10,4,6,female,Artistic
11318,1,1,10,4,14,male,Technical
11319,1,1,10,4,4,female,Artistic
11320,1,1,10,4,3,male,Technical
11321,1,1,10,4,1,female,Artistic
11322,1,1,10,3,13,male,Artistic
11323,1,1,10,3,13,male,Artistic
11324,1,0,10,4,8,female,Artistic
11325,1,1,10,4,5,male,Natural science
11326,1,1,10,4,11,male,Sports
11327,1,1,11,5,11,male,Sports
11328,1,1,10,4,13,female,Natural science
11329,1,1,10,4,3,male,Technical
11330,1,1,10,4,11,male,Technical
11331,1,1,10,4,6,male,Artistic
11332,1,1,10,4,6,female,Sports
11333,1,1,10,4,3,female,Artistic
11334,1,1,10,4,2,female,Natural science
11335,1,1,10,4,2,female,Natural science
11336,1,1,10,4,14,male,Technical
11337,1,1,10,4,2,female,Artistic
11338,1,1,10,4,11,female,Artistic
11339,1,1,10,4,11,female,Artistic
11340,1,1,10,4,2,female,Sports
11341,2,0,10,4,2,female,Natural science
11342,1,1,10,4,2,female,Artistic
11343,1,1,10,4,10,male,Sports
11344,1,1,10,4,14,male,Natural science
11345,1,1,10,4,6,male,Sports
11346,1,1,10,4,16,female,Sports
11347,1,1,10,4,6,male,Natural science
11348,1,1,10,4,9,male,Natural science
11349,1,1,10,4,12,female,Artistic
11350,1,1,10,4,2,female,Natural science
11351,1,1,10,4,3,male,Natural science
11352,1,1,10,4,8,male,Artistic
11353,1,1,10,4,3,male,Technical
11354,1,1,10,4,6,male,Sports
11355,1,1,10,4,12,male,Sports
11356,1,1,10,4,6,male,Technical
11357,1,1,10,4,10,male,Natural science
11358,1,1,10,4,11,female,Sports
11359,1,1,10,4,6,male,Technical
11360,1,1,10,4,6,male,Technical
11361,1,1,10,4,5,female,Artistic
11362,1,1,10,4,5,female,Artistic
11363,1,1,10,4,3,male,Sports
11364,1,1,10,4,2,male,Sports
11365,1,1,10,4,13,female,Artistic
11366,1,1,10,4,6,male,Artistic
11367,1,1,10,4,2,male,Natural science
11368,1,1,10,4,5,male,Artistic
11369,1,1,10,4,13,female,Natural science
11370,1,1,10,4,2,female,Natural science
11371,1,0,10,4,2,female,Natural science
11372,1,1,10,4,13,female,Socio-pedagogical
11373,1,1,10,4,13,female,Artistic
11374,1,1,10,4,7,female,Artistic
11375,1,1,10,4,5,male,Technical
11376,1,0,10,4,7,female,Artistic
11377,1,1,10,4,6,male,Artistic
11378,1,1,10,4,3,male,Artistic
11379,1,1,10,4,11,male,Sports
11380,1,1,10,3,6,female,Sports
11381,1,1,9,3,2,male,Natural science
11382,1,1,10,4,2,male,Natural science
11383,1,1,10,4,12,male,Natural science
11384,1,1,10,4,12,male,Natural science
11385,1,1,9,4,1,female,Artistic
11386,1,1,9,4,1,female,Artistic
11387,1,1,10,4,6,female,Artistic
11388,1,1,10,4,6,male,Sports
11389,1,1,10,4,6,male,Sports
11390,1,1,10,4,10,male,Natural science
11391,1,0,10,4,10,male,Natural science
11392,1,1,10,4,6,female,Natural science
11393,1,1,10,4,6,male,Natural science
11394,1,1,10,4,10,female,Artistic
11395,1,1,10,4,8,female,Artistic
11396,1,1,7,1,3,male,Artistic
11397,1,1,10,4,11,female,Sports
11398,1,1,10,4,1,male,Sports
11399,1,1,10,4,1,male,Tourism
11400,1,1,10,4,6,female,Sports
11401,1,1,10,4,10,male,Technical
11402,1,1,10,4,6,female,Artistic
11403,1,1,10,5,7,female,Tourism
11404,1,1,10,4,6,female,Artistic
11405,1,1,10,4,6,female,Artistic
11406,1,1,10,4,3,female,Sports
11407,1,1,10,8,14,male,Technical
11408,1,1,9,4,6,male,Artistic
11409,1,1,10,4,6,male,Sports
11410,1,1,10,3,5,male,Sports
11411,1,1,10,4,6,male,Sports
11412,1,1,10,3,6,male,Sports
11413,1,1,10,5,6,female,Natural science
11414,1,1,10,4,2,male,Natural science
11415,1,1,10,4,2,male,Natural science
11416,1,1,10,4,6,male,Technical
11417,1,1,10,4,6,male,Sports
11418,1,1,9,3,4,male,Sports
11419,1,1,10,4,6,female,Technical
11420,1,1,10,4,6,female,Sports
11421,1,1,10,4,6,female,Sports
11422,1,1,10,4,6,female,Sports
11423,1,1,10,4,6,female,Sports
11424,2,1,10,5,12,male,Technical
11425,1,1,10,4,6,female,Artistic
11426,1,1,10,4,6,female,Artistic
11427,1,1,10,4,13,female,Artistic
11428,1,1,10,4,6,female,Artistic
11429,1,1,10,4,13,female,Artistic
11430,1,1,10,4,6,female,Artistic
11431,1,1,10,4,6,female,Artistic
11432,1,1,10,4,6,female,Artistic
11433,1,1,10,4,6,female,Artistic
11434,1,1,10,4,6,male,Sports
11435,1,1,10,4,1,female,Sports
11436,1,1,10,4,6,male,Sports
11437,1,1,10,4,6,female,Tourism
11438,1,1,10,4,6,female,Artistic
11439,1,1,10,4,6,female,Artistic
11440,1,1,10,4,6,male,Sports
11441,1,1,10,4,6,male,Sports
11442,1,1,10,4,6,male,Sports
11443,1,1,10,4,14,female,Natural science
11444,1,1,10,4,9,female,Natural science
11445,1,1,10,4,9,female,Natural science
11446,1,1,10,4,6,female,Technical
11447,1,1,10,4,8,female,Natural science
